9.509999999999999432e+01 1.340000000000000000e+02
9.740999999999999659e+01 2.550000000000000000e+02
1.134599999999999937e+02 3.330000000000000000e+02
1.789199999999999875e+02 9.770000000000000000e+02
9.464000000000000057e+01 2.180000000000000000e+02
1.563499999999999943e+02 5.710000000000000000e+02
3.600799999999999841e+02 1.253000000000000000e+03
1.231299999999999955e+02 8.300000000000000000e+01
2.080000000000000000e+02 7.750000000000000000e+02
1.793700000000000045e+02 6.370000000000000000e+02
1.437800000000000011e+02 4.890000000000000000e+02
1.621299999999999955e+02 7.070000000000000000e+02
1.897500000000000000e+02 7.610000000000000000e+02
9.300000000000000000e+01 2.440000000000000000e+02
9.640000000000000568e+01 1.570000000000000000e+02
1.728600000000000136e+02 9.000000000000000000e+02
1.985800000000000125e+02 9.480000000000000000e+02
9.681999999999999318e+01 2.640000000000000000e+02
1.502700000000000102e+02 8.860000000000000000e+02
1.003199999999999932e+02 1.300000000000000000e+02
2.770000000000000000e+02 1.118000000000000000e+03
2.180600000000000023e+02 8.280000000000000000e+02
1.593199999999999932e+02 5.290000000000000000e+02
1.356699999999999875e+02 4.060000000000000000e+02
9.667000000000000171e+01 1.530000000000000000e+02
1.648799999999999955e+02 6.890000000000000000e+02
1.387800000000000011e+02 4.160000000000000000e+02
1.790999999999999943e+02 6.640000000000000000e+02
1.930699999999999932e+02 7.320000000000000000e+02
3.332500000000000000e+02 1.242000000000000000e+03
1.977700000000000102e+02 9.980000000000000000e+02
1.640000000000000000e+02 7.060000000000000000e+02
1.779000000000000057e+02 6.350000000000000000e+02
1.091700000000000017e+02 3.550000000000000000e+02
1.192099999999999937e+02 9.800000000000000000e+01
1.124899999999999949e+02 4.000000000000000000e+01
1.433199999999999932e+02 4.880000000000000000e+02
9.651999999999999602e+01 1.460000000000000000e+02
1.637500000000000000e+02 5.440000000000000000e+02
9.685999999999999943e+01 1.610000000000000000e+02
1.872199999999999989e+02 7.290000000000000000e+02
2.210300000000000011e+02 1.060000000000000000e+03
2.146500000000000057e+02 7.880000000000000000e+02
9.600000000000000000e+01 2.390000000000000000e+02
9.959999999999999432e+01 2.250000000000000000e+02
2.636899999999999977e+02 1.102000000000000000e+03
1.697100000000000080e+02 9.070000000000000000e+02
1.764900000000000091e+02 6.980000000000000000e+02
3.177500000000000000e+02 1.232000000000000000e+03
1.100000000000000000e+02 6.500000000000000000e+01
1.078799999999999955e+02 1.960000000000000000e+02
9.662000000000000455e+01 2.380000000000000000e+02
1.087800000000000011e+02 1.840000000000000000e+02
1.792599999999999909e+02 6.650000000000000000e+02
1.570600000000000023e+02 5.240000000000000000e+02
1.869300000000000068e+02 9.710000000000000000e+02
1.699699999999999989e+02 5.950000000000000000e+02
1.589900000000000091e+02 5.510000000000000000e+02
1.200000000000000000e+02 3.850000000000000000e+02
2.200000000000000000e+02 1.062000000000000000e+03
3.186200000000000045e+02 1.163000000000000000e+03
1.114000000000000057e+02 3.340000000000000000e+02
1.042699999999999960e+02 2.650000000000000000e+02
1.219899999999999949e+02 9.000000000000000000e+00
1.060499999999999972e+02 2.690000000000000000e+02
1.089699999999999989e+02 4.100000000000000000e+01
3.700000000000000000e+02 1.256000000000000000e+03
1.605000000000000000e+02 5.480000000000000000e+02
1.085799999999999983e+02 1.210000000000000000e+02
1.708000000000000114e+02 6.220000000000000000e+02
1.160400000000000063e+02 1.080000000000000000e+02
1.862899999999999920e+02 7.500000000000000000e+02
1.475000000000000000e+02 4.870000000000000000e+02
2.177100000000000080e+02 8.320000000000000000e+02
1.178100000000000023e+02 2.300000000000000000e+01
9.290000000000000568e+01 2.450000000000000000e+02
1.136299999999999955e+02 5.300000000000000000e+01
1.023700000000000045e+02 1.650000000000000000e+02
2.655799999999999841e+02 1.106000000000000000e+03
1.585000000000000000e+02 6.540000000000000000e+02
2.140999999999999943e+02 7.870000000000000000e+02
1.138499999999999943e+02 3.040000000000000000e+02
1.063400000000000034e+02 1.750000000000000000e+02
2.236399999999999864e+02 8.200000000000000000e+02
2.472400000000000091e+02 1.087000000000000000e+03
3.546399999999999864e+02 1.246000000000000000e+03
1.725399999999999920e+02 6.280000000000000000e+02
2.019199999999999875e+02 8.400000000000000000e+02
9.271999999999999886e+01 2.130000000000000000e+02
1.101200000000000045e+02 3.470000000000000000e+02
1.136899999999999977e+02 3.090000000000000000e+02
9.587000000000000455e+01 2.200000000000000000e+02
3.207500000000000000e+02 1.233000000000000000e+03
1.077000000000000028e+02 2.920000000000000000e+02
1.187399999999999949e+02 3.810000000000000000e+02
1.022399999999999949e+02 1.700000000000000000e+02
1.394099999999999966e+02 4.240000000000000000e+02
2.190500000000000114e+02 8.370000000000000000e+02
1.223199999999999932e+02 1.500000000000000000e+01
1.585999999999999943e+02 5.250000000000000000e+02
1.107999999999999972e+02 7.100000000000000000e+01
1.157600000000000051e+02 9.300000000000000000e+01
1.191099999999999994e+02 3.830000000000000000e+02
1.157999999999999972e+02 3.750000000000000000e+02
9.982999999999999829e+01 2.610000000000000000e+02
1.116400000000000006e+02 3.070000000000000000e+02
2.805299999999999727e+02 1.123000000000000000e+03
1.370800000000000125e+02 4.130000000000000000e+02
2.950600000000000023e+02 1.214000000000000000e+03
2.055500000000000114e+02 8.430000000000000000e+02
1.117900000000000063e+02 4.500000000000000000e+01
9.332999999999999829e+01 2.110000000000000000e+02
1.826599999999999966e+02 8.560000000000000000e+02
1.704900000000000091e+02 8.650000000000000000e+02
1.822500000000000000e+02 9.250000000000000000e+02
1.707800000000000011e+02 5.990000000000000000e+02
3.606999999999999886e+02 1.250000000000000000e+03
1.498899999999999864e+02 5.180000000000000000e+02
1.066200000000000045e+02 2.880000000000000000e+02
1.964199999999999875e+02 9.430000000000000000e+02
1.143299999999999983e+02 7.400000000000000000e+01
1.540099999999999909e+02 5.640000000000000000e+02
1.086500000000000057e+02 1.820000000000000000e+02
2.473899999999999864e+02 1.182000000000000000e+03
3.235000000000000000e+02 1.228000000000000000e+03
1.450099999999999909e+02 4.960000000000000000e+02
1.075900000000000034e+02 1.190000000000000000e+02
1.046400000000000006e+02 2.960000000000000000e+02
1.187000000000000028e+02 7.900000000000000000e+01
1.136700000000000017e+02 5.100000000000000000e+01
2.058600000000000136e+02 1.040000000000000000e+03
1.829900000000000091e+02 7.470000000000000000e+02
1.109800000000000040e+02 3.350000000000000000e+02
1.562899999999999920e+02 5.790000000000000000e+02
1.549699999999999989e+02 5.670000000000000000e+02
1.946999999999999886e+02 9.890000000000000000e+02
2.800000000000000000e+02 1.199000000000000000e+03
1.371399999999999864e+02 4.120000000000000000e+02
3.644100000000000250e+02 1.251000000000000000e+03
2.350900000000000034e+02 1.077000000000000000e+03
1.061400000000000006e+02 2.910000000000000000e+02
1.599000000000000057e+02 5.270000000000000000e+02
9.720000000000000284e+01 1.600000000000000000e+02
1.110900000000000034e+02 3.400000000000000000e+02
1.444499999999999886e+02 4.990000000000000000e+02
1.156599999999999966e+02 4.900000000000000000e+01
1.767299999999999898e+02 8.550000000000000000e+02
1.546999999999999886e+02 4.650000000000000000e+02
1.435999999999999943e+02 4.420000000000000000e+02
1.060000000000000000e+02 1.800000000000000000e+02
1.743199999999999932e+02 9.160000000000000000e+02
2.031699999999999875e+02 1.001000000000000000e+03
1.404000000000000057e+02 4.270000000000000000e+02
1.179500000000000028e+02 3.280000000000000000e+02
1.115999999999999943e+02 3.530000000000000000e+02
1.424399999999999977e+02 4.500000000000000000e+02
1.159699999999999989e+02 2.000000000000000000e+01
2.700000000000000000e+02 1.113000000000000000e+03
1.668400000000000034e+02 7.020000000000000000e+02
2.822799999999999727e+02 1.169000000000000000e+03
1.119500000000000028e+02 3.480000000000000000e+02
2.221500000000000057e+02 8.040000000000000000e+02
1.143100000000000023e+02 3.160000000000000000e+02
2.191899999999999977e+02 8.340000000000000000e+02
1.439199999999999875e+02 4.540000000000000000e+02
1.046099999999999994e+02 1.730000000000000000e+02
3.754100000000000250e+02 1.257000000000000000e+03
9.862999999999999545e+01 1.360000000000000000e+02
3.100600000000000023e+02 1.145000000000000000e+03
2.008100000000000023e+02 1.005000000000000000e+03
1.198700000000000045e+02 8.100000000000000000e+01
1.986800000000000068e+02 9.450000000000000000e+02
1.113599999999999994e+02 3.490000000000000000e+02
1.305399999999999920e+02 3.990000000000000000e+02
1.221400000000000006e+02 3.920000000000000000e+02
1.200000000000000000e+02 3.880000000000000000e+02
1.070100000000000051e+02 1.220000000000000000e+02
1.495600000000000023e+02 8.810000000000000000e+02
2.042899999999999920e+02 9.620000000000000000e+02
9.850000000000000000e+01 2.320000000000000000e+02
2.209000000000000057e+02 1.064000000000000000e+03
1.125300000000000011e+02 2.400000000000000000e+01
1.835200000000000102e+02 9.720000000000000000e+02
2.171500000000000057e+02 7.900000000000000000e+02
9.675000000000000000e+01 2.530000000000000000e+02
9.396999999999999886e+01 2.460000000000000000e+02
1.797299999999999898e+02 8.510000000000000000e+02
1.101500000000000057e+02 3.800000000000000000e+01
1.762299999999999898e+02 9.800000000000000000e+02
1.825900000000000034e+02 6.740000000000000000e+02
1.491999999999999886e+02 5.100000000000000000e+02
2.001999999999999886e+02 1.028000000000000000e+03
2.040500000000000114e+02 1.012000000000000000e+03
1.110699999999999932e+02 1.120000000000000000e+02
1.189000000000000057e+02 3.820000000000000000e+02
1.748799999999999955e+02 6.170000000000000000e+02
1.724799999999999898e+02 6.070000000000000000e+02
1.743499999999999943e+02 6.300000000000000000e+02
1.763499999999999943e+02 6.630000000000000000e+02
1.698700000000000045e+02 5.850000000000000000e+02
1.055199999999999960e+02 1.740000000000000000e+02
1.750399999999999920e+02 6.800000000000000000e+02
9.625000000000000000e+01 2.410000000000000000e+02
2.189300000000000068e+02 8.250000000000000000e+02
1.889499999999999886e+02 9.360000000000000000e+02
3.243899999999999864e+02 1.235000000000000000e+03
1.172500000000000000e+02 3.240000000000000000e+02
3.302500000000000000e+02 1.237000000000000000e+03
9.398000000000000398e+01 1.580000000000000000e+02
1.725300000000000011e+02 6.270000000000000000e+02
9.479000000000000625e+01 1.410000000000000000e+02
9.896999999999999886e+01 1.280000000000000000e+02
1.465200000000000102e+02 4.590000000000000000e+02
1.109300000000000068e+02 6.900000000000000000e+01
2.672699999999999818e+02 1.108000000000000000e+03
1.734399999999999977e+02 6.290000000000000000e+02
1.690600000000000023e+02 6.080000000000000000e+02
2.074799999999999898e+02 1.019000000000000000e+03
1.862299999999999898e+02 9.300000000000000000e+02
1.048900000000000006e+02 1.810000000000000000e+02
2.094300000000000068e+02 1.039000000000000000e+03
1.390600000000000023e+02 4.180000000000000000e+02
1.165499999999999972e+02 1.030000000000000000e+02
2.207800000000000011e+02 8.080000000000000000e+02
1.964499999999999886e+02 9.420000000000000000e+02
1.100799999999999983e+02 3.370000000000000000e+02
1.072699999999999960e+02 1.170000000000000000e+02
1.736800000000000068e+02 6.840000000000000000e+02
9.968000000000000682e+01 2.230000000000000000e+02
1.211500000000000057e+02 3.940000000000000000e+02
3.225699999999999932e+02 1.153000000000000000e+03
1.127099999999999937e+02 3.120000000000000000e+02
2.611299999999999955e+02 1.096000000000000000e+03
2.820000000000000000e+02 1.173000000000000000e+03
1.606599999999999966e+02 5.300000000000000000e+02
1.838199999999999932e+02 7.510000000000000000e+02
9.548999999999999488e+01 2.480000000000000000e+02
1.676399999999999864e+02 6.880000000000000000e+02
1.592800000000000011e+02 5.210000000000000000e+02
2.225999999999999943e+02 8.310000000000000000e+02
3.167699999999999818e+02 1.230000000000000000e+03
1.283100000000000023e+02 3.970000000000000000e+02
1.720000000000000000e+02 6.430000000000000000e+02
1.176400000000000006e+02 1.070000000000000000e+02
1.947899999999999920e+02 9.410000000000000000e+02
2.610699999999999932e+02 1.110000000000000000e+03
1.700999999999999943e+02 9.050000000000000000e+02
1.132500000000000000e+02 5.400000000000000000e+01
1.704300000000000068e+02 6.050000000000000000e+02
1.095000000000000000e+02 3.570000000000000000e+02
2.559399999999999977e+02 1.177000000000000000e+03
1.536299999999999955e+02 4.630000000000000000e+02
1.160400000000000063e+02 2.500000000000000000e+01
1.159200000000000017e+02 3.770000000000000000e+02
1.638000000000000114e+02 5.410000000000000000e+02
9.721999999999999886e+01 2.210000000000000000e+02
1.723700000000000045e+02 5.880000000000000000e+02
1.917800000000000011e+02 7.620000000000000000e+02
2.250699999999999932e+02 1.065000000000000000e+03
2.300500000000000114e+02 8.160000000000000000e+02
1.393700000000000045e+02 4.170000000000000000e+02
9.400000000000000000e+01 2.080000000000000000e+02
2.036500000000000057e+02 1.015000000000000000e+03
1.448799999999999955e+02 5.000000000000000000e+02
1.499000000000000057e+02 5.190000000000000000e+02
1.641200000000000045e+02 7.050000000000000000e+02
1.752400000000000091e+02 6.790000000000000000e+02
1.167800000000000011e+02 3.780000000000000000e+02
1.099500000000000028e+02 1.880000000000000000e+02
1.350999999999999943e+02 4.070000000000000000e+02
1.752299999999999898e+02 7.090000000000000000e+02
2.099799999999999898e+02 8.420000000000000000e+02
1.334699999999999989e+02 4.040000000000000000e+02
2.284099999999999966e+02 7.950000000000000000e+02
1.929000000000000057e+02 9.910000000000000000e+02
1.415999999999999943e+02 4.440000000000000000e+02
9.706000000000000227e+01 1.350000000000000000e+02
1.852299999999999898e+02 7.480000000000000000e+02
1.059300000000000068e+02 1.760000000000000000e+02
1.730000000000000000e+02 6.930000000000000000e+02
1.415000000000000000e+02 4.310000000000000000e+02
1.883899999999999864e+02 8.470000000000000000e+02
3.321399999999999864e+02 1.238000000000000000e+03
2.420999999999999943e+02 1.081000000000000000e+03
1.871899999999999977e+02 7.210000000000000000e+02
2.008499999999999943e+02 9.460000000000000000e+02
1.182900000000000063e+02 9.900000000000000000e+01
1.528799999999999955e+02 8.840000000000000000e+02
1.786100000000000136e+02 6.380000000000000000e+02
1.878799999999999955e+02 7.410000000000000000e+02
1.430200000000000102e+02 5.020000000000000000e+02
1.154000000000000057e+02 7.700000000000000000e+01
1.149200000000000017e+02 9.200000000000000000e+01
1.697100000000000080e+02 9.090000000000000000e+02
1.722299999999999898e+02 6.940000000000000000e+02
1.724000000000000057e+02 9.020000000000000000e+02
1.260400000000000063e+02 3.000000000000000000e+00
1.538899999999999864e+02 5.610000000000000000e+02
1.678100000000000023e+02 6.860000000000000000e+02
1.270300000000000011e+02 3.950000000000000000e+02
1.535800000000000125e+02 4.790000000000000000e+02
2.674800000000000182e+02 1.112000000000000000e+03
1.570500000000000114e+02 5.220000000000000000e+02
1.121800000000000068e+02 1.100000000000000000e+02
1.111299999999999955e+02 3.500000000000000000e+02
2.213799999999999955e+02 1.058000000000000000e+03
2.049000000000000057e+02 9.560000000000000000e+02
9.901999999999999602e+01 2.260000000000000000e+02
2.108899999999999864e+02 9.610000000000000000e+02
1.153900000000000006e+02 3.300000000000000000e+02
1.189800000000000040e+02 1.050000000000000000e+02
2.085000000000000000e+02 1.043000000000000000e+03
1.700999999999999943e+02 6.230000000000000000e+02
1.531699999999999875e+02 4.780000000000000000e+02
9.454999999999999716e+01 2.160000000000000000e+02
1.758799999999999955e+02 7.100000000000000000e+02
9.993000000000000682e+01 1.380000000000000000e+02
9.539000000000000057e+01 2.490000000000000000e+02
3.493100000000000023e+02 1.240000000000000000e+03
1.986800000000000068e+02 1.000000000000000000e+03
2.971499999999999773e+02 1.130000000000000000e+03
2.098400000000000034e+02 9.600000000000000000e+02
2.200000000000000000e+02 1.053000000000000000e+03
1.915099999999999909e+02 9.330000000000000000e+02
1.737100000000000080e+02 9.140000000000000000e+02
1.167999999999999972e+02 3.680000000000000000e+02
9.570000000000000284e+01 2.510000000000000000e+02
1.915500000000000114e+02 7.390000000000000000e+02
1.160999999999999943e+02 2.900000000000000000e+01
2.507500000000000000e+02 1.186000000000000000e+03
1.387400000000000091e+02 4.200000000000000000e+02
1.916299999999999955e+02 8.450000000000000000e+02
1.680699999999999932e+02 6.830000000000000000e+02
3.678500000000000227e+02 1.255000000000000000e+03
1.290800000000000125e+02 6.000000000000000000e+00
1.015199999999999960e+02 1.370000000000000000e+02
1.092600000000000051e+02 3.580000000000000000e+02
1.072500000000000000e+02 2.950000000000000000e+02
1.705999999999999943e+02 7.010000000000000000e+02
2.567699999999999818e+02 1.091000000000000000e+03
2.270300000000000011e+02 1.071000000000000000e+03
2.899599999999999795e+02 1.211000000000000000e+03
2.043000000000000114e+02 8.390000000000000000e+02
1.953400000000000034e+02 9.320000000000000000e+02
9.901999999999999602e+01 2.310000000000000000e+02
1.668700000000000045e+02 6.460000000000000000e+02
9.779000000000000625e+01 2.280000000000000000e+02
9.798999999999999488e+01 2.290000000000000000e+02
1.175199999999999960e+02 3.720000000000000000e+02
1.963100000000000023e+02 1.026000000000000000e+03
1.077099999999999937e+02 3.420000000000000000e+02
1.388499999999999943e+02 4.220000000000000000e+02
2.345900000000000034e+02 1.078000000000000000e+03
1.699499999999999886e+02 6.060000000000000000e+02
2.971600000000000250e+02 1.133000000000000000e+03
1.044099999999999966e+02 2.680000000000000000e+02
1.475399999999999920e+02 4.570000000000000000e+02
1.127300000000000040e+02 6.600000000000000000e+01
2.445099999999999909e+02 1.082000000000000000e+03
1.150400000000000063e+02 3.630000000000000000e+02
9.493999999999999773e+01 2.400000000000000000e+02
1.570699999999999932e+02 6.530000000000000000e+02
1.072800000000000011e+02 1.150000000000000000e+02
2.004000000000000057e+02 9.650000000000000000e+02
2.064300000000000068e+02 1.045000000000000000e+03
1.582299999999999898e+02 5.350000000000000000e+02
1.569099999999999966e+02 5.800000000000000000e+02
2.247899999999999920e+02 8.130000000000000000e+02
1.005499999999999972e+02 1.290000000000000000e+02
9.926000000000000512e+01 2.620000000000000000e+02
9.418999999999999773e+01 1.510000000000000000e+02
1.863499999999999943e+02 7.240000000000000000e+02
1.179500000000000028e+02 3.790000000000000000e+02
1.715099999999999909e+02 8.540000000000000000e+02
1.750300000000000011e+02 6.970000000000000000e+02
9.379000000000000625e+01 1.400000000000000000e+02
2.033100000000000023e+02 1.008000000000000000e+03
1.262000000000000028e+02 1.000000000000000000e+01
1.447299999999999898e+02 5.050000000000000000e+02
1.802899999999999920e+02 8.570000000000000000e+02
1.761800000000000068e+02 6.340000000000000000e+02
2.363899999999999864e+02 1.075000000000000000e+03
1.166500000000000057e+02 3.740000000000000000e+02
9.487000000000000455e+01 3.200000000000000000e+01
1.378899999999999864e+02 4.140000000000000000e+02
1.373799999999999955e+02 4.100000000000000000e+02
3.166800000000000068e+02 1.225000000000000000e+03
1.123100000000000023e+02 3.600000000000000000e+02
1.100000000000000000e+02 3.560000000000000000e+02
2.190099999999999909e+02 7.910000000000000000e+02
9.631000000000000227e+01 1.560000000000000000e+02
1.560600000000000023e+02 5.690000000000000000e+02
1.627100000000000080e+02 5.450000000000000000e+02
1.097199999999999989e+02 3.460000000000000000e+02
1.130000000000000000e+02 3.080000000000000000e+02
1.724000000000000057e+02 6.150000000000000000e+02
1.995399999999999920e+02 9.500000000000000000e+02
1.088599999999999994e+02 2.830000000000000000e+02
2.333700000000000045e+02 1.076000000000000000e+03
2.798000000000000114e+02 1.120000000000000000e+03
3.032200000000000273e+02 1.216000000000000000e+03
1.090699999999999932e+02 5.900000000000000000e+01
1.330800000000000125e+02 4.030000000000000000e+02
1.604199999999999875e+02 5.750000000000000000e+02
1.534199999999999875e+02 4.760000000000000000e+02
1.540000000000000000e+02 4.710000000000000000e+02
1.830800000000000125e+02 9.840000000000000000e+02
2.024499999999999886e+02 1.009000000000000000e+03
2.465200000000000102e+02 1.187000000000000000e+03
1.932500000000000000e+02 9.400000000000000000e+02
2.073600000000000136e+02 7.790000000000000000e+02
1.783700000000000045e+02 8.500000000000000000e+02
1.455000000000000000e+02 5.070000000000000000e+02
2.019000000000000057e+02 9.640000000000000000e+02
1.883799999999999955e+02 7.230000000000000000e+02
1.754399999999999977e+02 9.820000000000000000e+02
1.630900000000000034e+02 6.510000000000000000e+02
1.683899999999999864e+02 6.820000000000000000e+02
1.601100000000000136e+02 5.530000000000000000e+02
2.059699999999999989e+02 8.410000000000000000e+02
2.677799999999999727e+02 1.116000000000000000e+03
2.134399999999999977e+02 7.840000000000000000e+02
1.130499999999999972e+02 3.030000000000000000e+02
2.076699999999999875e+02 1.017000000000000000e+03
2.014099999999999966e+02 1.002000000000000000e+03
1.579000000000000057e+02 5.730000000000000000e+02
1.023900000000000006e+02 1.660000000000000000e+02
1.773000000000000114e+02 6.390000000000000000e+02
1.779099999999999966e+02 6.690000000000000000e+02
1.098799999999999955e+02 3.390000000000000000e+02
1.106299999999999955e+02 6.200000000000000000e+01
2.899300000000000068e+02 1.128000000000000000e+03
2.475099999999999909e+02 1.180000000000000000e+03
1.138499999999999943e+02 5.600000000000000000e+01
1.457700000000000102e+02 4.930000000000000000e+02
1.143100000000000023e+02 3.290000000000000000e+02
1.439099999999999966e+02 4.520000000000000000e+02
1.844600000000000080e+02 8.580000000000000000e+02
1.916399999999999864e+02 9.380000000000000000e+02
2.040999999999999943e+02 1.042000000000000000e+03
2.223000000000000114e+02 8.260000000000000000e+02
2.197899999999999920e+02 8.290000000000000000e+02
1.442899999999999920e+02 4.400000000000000000e+02
1.802899999999999920e+02 6.730000000000000000e+02
1.541800000000000068e+02 5.660000000000000000e+02
2.177299999999999898e+02 1.054000000000000000e+03
2.771399999999999864e+02 1.175000000000000000e+03
2.165999999999999943e+02 7.890000000000000000e+02
1.585300000000000011e+02 8.760000000000000000e+02
3.235199999999999818e+02 1.152000000000000000e+03
2.145200000000000102e+02 8.220000000000000000e+02
9.867000000000000171e+01 2.220000000000000000e+02
2.164199999999999875e+02 1.022000000000000000e+03
2.204199999999999875e+02 8.230000000000000000e+02
1.739099999999999966e+02 5.890000000000000000e+02
1.085699999999999932e+02 2.850000000000000000e+02
2.003199999999999932e+02 9.440000000000000000e+02
1.114300000000000068e+02 3.510000000000000000e+02
2.013000000000000114e+02 1.029000000000000000e+03
1.309699999999999989e+02 7.000000000000000000e+00
2.795699999999999932e+02 1.119000000000000000e+03
2.329499999999999886e+02 1.073000000000000000e+03
1.560099999999999909e+02 4.660000000000000000e+02
2.636800000000000068e+02 1.098000000000000000e+03
2.003700000000000045e+02 9.940000000000000000e+02
2.964399999999999977e+02 1.171000000000000000e+03
1.490999999999999943e+02 5.200000000000000000e+02
1.630500000000000114e+02 6.560000000000000000e+02
1.567500000000000000e+02 5.760000000000000000e+02
1.548300000000000125e+02 6.500000000000000000e+02
1.702899999999999920e+02 5.980000000000000000e+02
1.554799999999999898e+02 8.930000000000000000e+02
